customer_id,transaction_id,product_category,purchase_amount,purchase_date,payment_method,city,gender,age,quantity,frequency,recency,revenue,month,age_group
9245,TXN1005599,Home,81.69,2023-07-17,Cash,Pune,Female,52,3,1,532,245.07,2023-07,45-54
4044,TXN1005600,Grocery,81.36,2024-12-07,Card,Pune,Male,23,3,4,11,244.07999999999998,2024-12,18-24
11979,TXN1005601,Grocery,74.41,2023-05-23,Cash,Bengaluru,Male,39,4,2,190,297.64,2023-05,35-44
116,TXN1005602,Home,102.95,2024-04-13,UPI,Chennai,Female,20,1,1,261,102.95,2024-04,18-24
5910,TXN1005603,Electronics,53.65,2024-08-10,Wallet,Mumbai,Male,45,1,2,142,53.65,2024-08,45-54
7306,TXN1005604,Fashion,142.5,2024-10-05,Cash,Mumbai,Female,27,3,2,15,427.5,2024-10,25-34
736,TXN1005605,Grocery,8.9,2023-09-16,Wallet,Delhi,Female,58,2,3,409,17.8,2023-09,55-70
5414,TXN1005606,Grocery,93.67,2024-05-23,UPI,Delhi,Male,42,2,3,58,187.34,2024-05,35-44
7151,TXN1005607,Fashion,137.36,2023-12-19,Cash,Mumbai,Male,50,2,1,377,274.72,2023-12,45-54
7292,TXN1005608,Grocery,37.21,2023-03-20,Card,Mumbai,Other,28,2,1,651,74.42,2023-03,25-34
1429,TXN1005609,Fashion,44.51,2023-06-12,UPI,Chennai,Male,53,1,1,567,44.51,2023-06,45-54
3331,TXN1005610,Electronics,144.34,2024-06-30,Wallet,Bengaluru,Male,19,2,2,183,288.68,2024-06,18-24
2938,TXN1005611,Grocery,93.19,2024-05-15,UPI,Pune,Male,25,5,2,229,465.95,2024-05,25-34
7680,TXN1005612,Fashion,97.5,2024-01-16,Cash,Chennai,Male,61,1,1,349,97.5,2024-01,55-70
3946,TXN1005613,Electronics,51.58,2024-07-24,Card,Pune,Male,30,5,2,159,257.9,2024-07,25-34
6858,TXN1005614,Fashion,48.55,2024-05-19,Wallet,Delhi,Male,56,4,2,225,194.2,2024-05,55-70
8773,TXN1005615,Home,51.71,2023-09-05,Card,Hyderabad,Male,63,1,1,482,51.71,2023-09,55-70
9568,TXN1005616,Sports,47.68,2023-08-03,Wallet,Hyderabad,Male,24,4,2,515,190.72,2023-08,18-24
2206,TXN1005617,Grocery,52.28,2024-11-20,Cash,Delhi,Female,69,2,3,40,104.56,2024-11,55-70
10843,TXN1005618,Grocery,86.89,2024-12-10,Cash,Chennai,Female,61,3,1,20,260.67,2024-12,55-70
1990,TXN1005619,Grocery,46.41,2023-01-23,Cash,Hyderabad,Female,47,1,1,707,46.41,2023-01,45-54
263,TXN1005620,Beauty,25.04,2024-07-31,Wallet,Bengaluru,Female,34,1,1,152,25.04,2024-07,25-34
540,TXN1005621,Grocery,132.94,2023-04-08,UPI,Pune,Male,28,4,2,301,531.76,2023-04,25-34
2413,TXN1005622,Grocery,36.94,2024-09-20,UPI,Mumbai,Male,30,3,2,101,110.82,2024-09,25-34
10479,TXN1005623,Home,44.48,2024-03-05,Card,Hyderabad,Female,45,3,1,300,133.44,2024-03,45-54
2495,TXN1005624,Electronics,18.54,2024-05-17,Wallet,Mumbai,Male,26,5,1,227,92.69999999999999,2024-05,25-34
8323,TXN1005625,Fashion,72.37,2024-05-27,Wallet,Delhi,Male,43,5,2,217,361.85,2024-05,35-44
5022,TXN1005626,Fashion,35.97,2024-03-17,Cash,Bengaluru,Male,44,5,1,288,179.85,2024-03,35-44
480,TXN1005627,Fashion,24.23,2023-07-02,Cash,Mumbai,Male,53,3,2,196,72.69,2023-07,45-54
5330,TXN1005628,Home,109.12,2024-08-12,Card,Chennai,Male,18,5,1,140,545.6,2024-08,18-24
340,TXN1005629,Grocery,170.09,2024-02-09,Cash,Bengaluru,Female,35,1,1,325,170.09,2024-02,35-44
5715,TXN1005630,Fashion,40.23,2024-02-02,UPI,Mumbai,Female,25,4,3,224,160.92,2024-02,25-34
6705,TXN1005631,Fashion,93.95,2023-08-21,Wallet,Bengaluru,Male,64,5,1,497,469.75,2023-08,55-70
6257,TXN1005632,Electronics,76.08,2023-01-08,Wallet,Mumbai,Female,62,1,1,722,76.08,2023-01,55-70
3391,TXN1005633,Beauty,67.04,2024-02-09,Wallet,Pune,Female,69,4,1,325,268.16,2024-02,55-70
9199,TXN1005634,Home,23.33,2023-09-09,UPI,Hyderabad,Male,65,5,1,478,116.64999999999999,2023-09,55-70
7161,TXN1005635,Sports,71.44,2024-04-26,Card,Delhi,Female,66,2,1,248,142.88,2024-04,55-70
3058,TXN1005636,Home,96.51,2023-09-24,Wallet,Bengaluru,Male,35,5,2,463,482.55,2023-09,35-44
5216,TXN1005637,Grocery,199.52,2024-12-11,Card,Pune,Female,70,1,2,19,199.52,2024-12,55-70
1303,TXN1005638,Grocery,10.13,2024-05-12,Wallet,Mumbai,Male,18,5,2,232,50.650000000000006,2024-05,18-24
11080,TXN1005639,Grocery,93.17,2023-11-29,UPI,Hyderabad,Male,25,5,2,397,465.85,2023-11,25-34
9037,TXN1005640,Electronics,66.96,2024-05-31,Card,Bengaluru,Female,33,3,3,135,200.88,2024-05,25-34
3454,TXN1005641,Grocery,52.65,2024-04-18,Wallet,Delhi,Female,31,5,2,256,263.25,2024-04,25-34
8100,TXN1005642,Grocery,133.72,2024-03-28,Card,Chennai,Male,60,3,2,277,401.15999999999997,2024-03,55-70
8150,TXN1005643,Electronics,39.63,2024-02-26,Cash,Hyderabad,Female,58,4,2,308,158.52,2024-02,55-70
7317,TXN1005644,Beauty,167.89,2024-11-11,Card,Delhi,Female,26,3,1,49,503.66999999999996,2024-11,25-34
649,TXN1005645,Electronics,8.91,2023-08-20,Cash,Mumbai,Female,42,1,1,498,8.91,2023-08,35-44
10543,TXN1005646,Fashion,47.19,2023-11-12,Cash,Mumbai,Female,22,2,1,414,94.38,2023-11,18-24
11471,TXN1005647,Home,110.41,2023-07-04,UPI,Chennai,Female,68,1,1,545,110.41,2023-07,55-70
11690,TXN1005648,Fashion,69.4,2024-02-20,Wallet,Chennai,Male,55,1,2,314,69.4,2024-02,55-70
11770,TXN1005649,Electronics,35.94,2024-12-22,UPI,Mumbai,Male,25,4,2,8,143.76,2024-12,25-34
11146,TXN1005650,Fashion,41.35,2024-03-20,Card,Hyderabad,Female,58,1,2,285,41.35,2024-03,55-70
8869,TXN1005651,Home,83.36,2023-06-01,UPI,Pune,Male,34,1,2,578,83.36,2023-06,25-34
683,TXN1005652,Beauty,32.4,2024-11-03,UPI,Delhi,Female,30,5,2,57,162.0,2024-11,25-34
5583,TXN1005653,Grocery,146.51,2024-07-30,Wallet,Mumbai,Male,52,1,2,72,146.51,2024-07,45-54
2942,TXN1005654,Electronics,57.72,2023-11-18,Wallet,Delhi,Male,29,3,2,300,173.16,2023-11,25-34
2640,TXN1005655,Fashion,53.88,2023-04-18,Cash,Delhi,Male,39,1,1,622,53.88,2023-04,35-44
9968,TXN1005656,Grocery,77.14,2023-10-21,Wallet,Delhi,Male,64,4,1,436,308.56,2023-10,55-70
9751,TXN1005657,Home,18.66,2024-08-10,Cash,Delhi,Female,37,3,2,127,55.980000000000004,2024-08,35-44
6265,TXN1005658,Home,69.64,2024-02-26,Cash,Bengaluru,Male,25,1,3,308,69.64,2024-02,25-34
8837,TXN1005659,Home,218.24,2023-05-16,Cash,Mumbai,Female,47,4,1,594,872.96,2023-05,45-54
1553,TXN1005660,Sports,56.55,2023-04-26,UPI,Mumbai,Female,25,1,4,288,56.55,2023-04,25-34
2664,TXN1005661,Fashion,67.98,2024-12-07,Wallet,Delhi,Male,60,5,4,23,339.90000000000003,2024-12,55-70
10326,TXN1005662,Sports,100.79,2023-11-23,Cash,Mumbai,Female,57,3,2,54,302.37,2023-11,55-70
5415,TXN1005663,Fashion,144.16,2024-05-15,Wallet,Delhi,Female,40,1,2,229,144.16,2024-05,35-44
6560,TXN1005664,Grocery,69.12,2023-09-21,Card,Chennai,Male,46,3,1,466,207.36,2023-09,45-54
5554,TXN1005665,Home,51.98,2023-03-07,Cash,Chennai,Male,19,5,2,268,259.9,2023-03,18-24
2426,TXN1005666,Home,107.96,2023-10-28,Cash,Hyderabad,Male,51,4,3,116,431.84,2023-10,45-54
9917,TXN1005667,Sports,32.1,2024-05-21,Wallet,Hyderabad,Female,59,2,1,223,64.2,2024-05,55-70
9100,TXN1005668,Grocery,141.81,2023-09-01,Cash,Mumbai,Other,65,3,3,62,425.43,2023-09,55-70
8207,TXN1005669,Grocery,117.5,2024-03-16,Card,Bengaluru,Female,56,5,1,289,587.5,2024-03,55-70
4239,TXN1005670,Beauty,105.93,2023-11-16,Cash,Hyderabad,Male,33,2,2,410,211.86,2023-11,25-34
7719,TXN1005671,Electronics,79.42,2023-09-04,UPI,Mumbai,Female,44,4,1,483,317.68,2023-09,35-44
11440,TXN1005672,Fashion,92.07,2023-07-06,Cash,Bengaluru,Female,35,3,1,543,276.21,2023-07,35-44
7798,TXN1005673,Fashion,92.01,2023-07-10,Card,Chennai,Female,49,2,1,539,184.02,2023-07,45-54
5932,TXN1005674,Electronics,74.07,2023-07-06,Wallet,Mumbai,Female,64,1,4,74,74.07,2023-07,55-70
3246,TXN1005675,Electronics,39.87,2024-06-08,Card,Bengaluru,Male,37,5,1,205,199.35,2024-06,35-44
6274,TXN1005676,Beauty,93.85,2023-09-04,Cash,Hyderabad,Female,60,3,1,483,281.54999999999995,2023-09,55-70
4461,TXN1005677,Electronics,22.82,2024-06-25,UPI,Hyderabad,Male,23,3,1,188,68.46000000000001,2024-06,18-24
7336,TXN1005678,Home,26.82,2023-08-16,Cash,Mumbai,Female,55,1,1,502,26.82,2023-08,55-70
548,TXN1005679,Home,146.62,2023-08-27,Wallet,Mumbai,Female,60,4,2,73,586.48,2023-08,55-70
2282,TXN1005680,Fashion,26.31,2024-11-05,UPI,Bengaluru,Male,59,2,1,55,52.62,2024-11,55-70
9444,TXN1005681,Grocery,126.23,2024-10-01,Card,Delhi,Female,38,5,2,90,631.15,2024-10,35-44
4569,TXN1005682,Electronics,25.51,2023-10-20,UPI,Delhi,Male,57,4,2,437,102.04,2023-10,55-70
5196,TXN1005683,Beauty,54.45,2023-07-16,UPI,Delhi,Male,70,3,2,533,163.35000000000002,2023-07,55-70
6527,TXN1005684,Electronics,58.49,2024-06-06,UPI,Chennai,Male,21,2,1,207,116.98,2024-06,18-24
5259,TXN1005685,Grocery,17.33,2023-02-21,UPI,Chennai,Female,69,1,1,678,17.33,2023-02,55-70
9104,TXN1005686,Sports,86.7,2023-11-30,Card,Chennai,Female,37,4,1,396,346.8,2023-11,35-44
2945,TXN1005687,Grocery,20.1,2024-03-13,Cash,Hyderabad,Female,34,1,1,292,20.1,2024-03,25-34
9102,TXN1005688,Grocery,21.25,2024-05-08,Cash,Chennai,Male,23,5,2,91,106.25,2024-05,18-24
2514,TXN1005689,Sports,19.35,2023-03-20,Card,Mumbai,Male,28,2,2,357,38.7,2023-03,25-34
4448,TXN1005690,Electronics,8.73,2023-01-03,Card,Pune,Male,45,5,2,328,43.650000000000006,2023-01,45-54
7054,TXN1005691,Electronics,104.57,2023-07-21,Card,Hyderabad,Male,58,5,1,528,522.8499999999999,2023-07,55-70
10632,TXN1005692,Grocery,41.12,2023-03-29,UPI,Hyderabad,Female,56,3,1,642,123.35999999999999,2023-03,55-70
2791,TXN1005693,Home,48.99,2024-01-06,Wallet,Bengaluru,Male,58,5,3,359,244.95000000000002,2024-01,55-70
7049,TXN1005694,Beauty,53.93,2024-11-02,UPI,Bengaluru,Male,56,4,1,58,215.72,2024-11,55-70
771,TXN1005695,Home,42.62,2023-07-29,Wallet,Chennai,Male,19,3,1,520,127.85999999999999,2023-07,18-24
906,TXN1005696,Sports,24.59,2023-11-28,UPI,Mumbai,Female,41,2,1,398,49.18,2023-11,35-44
9211,TXN1005697,Electronics,39.19,2023-06-06,Card,Delhi,Male,46,3,1,573,117.57,2023-06,45-54
8628,TXN1005698,Fashion,53.68,2023-02-02,Card,Pune,Female,20,4,1,697,214.72,2023-02,18-24
4518,TXN1005699,Electronics,23.34,2024-05-28,Cash,Chennai,Male,33,2,1,216,46.68,2024-05,25-34
7476,TXN1005700,Sports,40.35,2023-07-07,Cash,Delhi,Female,33,3,1,542,121.05000000000001,2023-07,25-34
4563,TXN1005701,Sports,114.28,2024-02-04,UPI,Pune,Female,20,5,1,330,571.4,2024-02,18-24
3327,TXN1005702,Grocery,38.97,2024-05-13,Wallet,Hyderabad,Male,41,3,2,231,116.91,2024-05,35-44
5176,TXN1005703,Beauty,77.75,2024-09-05,Wallet,Mumbai,Male,40,2,3,33,155.5,2024-09,35-44
3743,TXN1005704,Fashion,0.89,2023-05-16,UPI,Hyderabad,Male,46,4,1,594,3.56,2023-05,45-54
9781,TXN1005705,Electronics,85.27,2024-02-29,Wallet,Chennai,Female,25,3,2,305,255.81,2024-02,25-34
4941,TXN1005706,Fashion,13.46,2024-10-26,UPI,Chennai,Female,69,4,1,65,53.84,2024-10,55-70
3851,TXN1005707,Sports,86.62,2023-12-19,Card,Chennai,Female,33,5,3,377,433.1,2023-12,25-34
6434,TXN1005708,Grocery,105.17,2023-01-30,UPI,Bengaluru,Male,50,4,1,700,420.68,2023-01,45-54
9097,TXN1005709,Electronics,79.83,2023-07-10,Card,Pune,Female,48,4,3,97,319.32,2023-07,45-54
3284,TXN1005710,Sports,45.32,2024-08-03,UPI,Delhi,Female,18,2,1,149,90.64,2024-08,18-24
11275,TXN1005711,Grocery,19.1,2024-08-01,UPI,Delhi,Male,31,4,1,151,76.4,2024-08,25-34
5563,TXN1005712,Grocery,82.43,2023-08-18,UPI,Delhi,Male,55,1,1,500,82.43,2023-08,55-70
7931,TXN1005713,Home,40.68,2023-05-24,Card,Pune,Male,37,3,1,586,122.03999999999999,2023-05,35-44
11487,TXN1005714,Fashion,50.29,2023-08-01,Cash,Hyderabad,Male,35,1,1,517,50.29,2023-08,35-44
5181,TXN1005715,Grocery,31.23,2023-06-26,Card,Bengaluru,Female,55,1,1,553,31.23,2023-06,55-70
2398,TXN1005716,Electronics,54.11,2024-06-24,UPI,Delhi,Female,60,5,6,27,270.55,2024-06,55-70
8974,TXN1005717,Beauty,51.91,2024-09-06,UPI,Chennai,Female,60,2,1,115,103.82,2024-09,55-70
80,TXN1005718,Fashion,25.77,2023-02-04,UPI,Bengaluru,Male,41,3,1,695,77.31,2023-02,35-44
5495,TXN1005719,Home,75.45,2024-06-25,UPI,Mumbai,Male,42,3,1,188,226.35000000000002,2024-06,35-44
11760,TXN1005720,Beauty,146.36,2024-07-03,Cash,Bengaluru,Male,53,4,2,180,585.44,2024-07,45-54
4974,TXN1005721,Electronics,110.53,2024-03-23,Cash,Pune,Female,49,4,1,282,442.12,2024-03,45-54
8210,TXN1005722,Beauty,154.06,2024-09-28,Card,Pune,Male,37,1,1,93,154.06,2024-09,35-44
6304,TXN1005723,Home,38.96,2023-01-29,Wallet,Pune,Male,35,4,2,129,155.84,2023-01,35-44
2577,TXN1005724,Sports,28.38,2024-05-25,Wallet,Bengaluru,Female,69,4,1,219,113.52,2024-05,55-70
3813,TXN1005725,Grocery,11.53,2023-04-03,Cash,Chennai,Male,64,5,1,637,57.65,2023-04,55-70
6283,TXN1005726,Grocery,46.8,2024-10-16,UPI,Chennai,Female,34,1,1,75,46.8,2024-10,25-34
1252,TXN1005727,Home,51.45,2023-12-31,UPI,Pune,Female,22,1,2,104,51.45,2023-12,18-24
4979,TXN1005728,Sports,59.56,2023-03-08,Cash,Chennai,Female,68,2,4,114,119.12,2023-03,55-70
4979,TXN1005729,Sports,24.78,2024-06-28,UPI,Pune,Female,23,3,4,114,74.34,2024-06,18-24
10019,TXN1005730,Grocery,66.97,2024-06-30,Wallet,Bengaluru,Male,30,4,1,183,267.88,2024-06,25-34
1487,TXN1005731,Fashion,56.64,2023-12-05,UPI,Pune,Male,20,5,3,287,283.2,2023-12,18-24
10113,TXN1005732,Electronics,67.73,2023-08-15,Cash,Chennai,Male,59,4,3,187,270.92,2023-08,55-70
4926,TXN1005733,Home,77.68,2023-01-13,Card,Hyderabad,Female,23,3,2,303,233.04000000000002,2023-01,18-24
7817,TXN1005734,Beauty,31.26,2024-10-24,Cash,Chennai,Female,34,1,2,9,31.26,2024-10,25-34
6684,TXN1005735,Home,61.37,2023-05-15,Card,Bengaluru,Female,51,2,2,595,122.74,2023-05,45-54
3598,TXN1005736,Grocery,108.49,2024-09-07,Wallet,Hyderabad,Female,20,3,2,114,325.46999999999997,2024-09,18-24
11169,TXN1005737,Sports,74.14,2024-03-05,Card,Chennai,Female,70,4,2,300,296.56,2024-03,55-70
2694,TXN1005738,Electronics,57.78,2024-05-15,Card,Hyderabad,Female,59,5,2,229,288.9,2024-05,55-70
435,TXN1005739,Fashion,34.51,2024-05-21,Wallet,Delhi,Male,49,1,2,223,34.51,2024-05,45-54
9002,TXN1005740,Fashion,47.78,2024-09-18,Cash,Mumbai,Female,47,5,1,103,238.9,2024-09,45-54
7458,TXN1005741,Fashion,18.29,2023-01-25,UPI,Pune,Female,31,2,2,264,36.58,2023-01,25-34
10687,TXN1005742,Home,95.04,2024-12-24,Card,Chennai,Male,49,4,1,6,380.16,2024-12,45-54
5493,TXN1005743,Fashion,34.69,2023-02-01,Card,Delhi,Male,61,4,1,698,138.76,2023-02,55-70
203,TXN1005744,Electronics,27.89,2024-12-30,Cash,Delhi,Female,44,2,1,0,55.78,2024-12,35-44
244,TXN1005745,Electronics,20.59,2023-07-10,Cash,Delhi,Female,36,1,3,36,20.59,2023-07,35-44
5200,TXN1005746,Fashion,32.66,2024-09-09,UPI,Hyderabad,Female,33,2,1,112,65.32,2024-09,25-34
2995,TXN1005747,Home,40.06,2023-03-02,UPI,Delhi,Male,49,5,2,450,200.3,2023-03,45-54
11067,TXN1005748,Fashion,122.26,2023-12-03,Wallet,Pune,Male,65,4,2,393,489.04,2023-12,55-70
1422,TXN1005749,Grocery,34.14,2024-01-31,Cash,Chennai,Female,41,2,2,334,68.28,2024-01,35-44
10570,TXN1005750,Electronics,139.79,2024-11-27,Wallet,Mumbai,Female,53,5,1,33,698.9499999999999,2024-11,45-54
2602,TXN1005751,Home,123.12,2023-04-01,Cash,Mumbai,Male,45,2,1,639,246.24,2023-04,45-54
1433,TXN1005752,Fashion,120.18,2023-01-27,Cash,Hyderabad,Female,43,4,2,304,480.72,2023-01,35-44
3295,TXN1005753,Fashion,83.18,2024-04-18,UPI,Hyderabad,Male,23,5,1,256,415.90000000000003,2024-04,18-24
1730,TXN1005754,Fashion,14.66,2023-02-05,Wallet,Delhi,Male,35,2,2,10,29.32,2023-02,35-44
4816,TXN1005755,Grocery,111.74,2024-07-21,Card,Bengaluru,Female,67,1,2,162,111.74,2024-07,55-70
3966,TXN1005756,Grocery,16.29,2023-01-28,Card,Bengaluru,Female,64,3,2,62,48.87,2023-01,55-70
6349,TXN1005757,Electronics,25.66,2024-12-09,Cash,Delhi,Female,34,3,1,21,76.98,2024-12,25-34
6445,TXN1005758,Home,39.91,2024-01-24,UPI,Pune,Female,49,3,2,341,119.72999999999999,2024-01,45-54
12,TXN1005759,Grocery,35.04,2024-11-23,Cash,Hyderabad,Male,49,3,3,37,105.12,2024-11,45-54
1499,TXN1005760,Grocery,98.23,2023-04-03,UPI,Pune,Male,64,4,2,637,392.92,2023-04,55-70
1943,TXN1005761,Sports,90.46,2023-07-19,Cash,Bengaluru,Female,18,1,1,530,90.46,2023-07,18-24
2337,TXN1005762,Grocery,52.35,2023-11-29,UPI,Chennai,Female,34,5,1,397,261.75,2023-11,25-34
1123,TXN1005763,Fashion,82.39,2023-01-22,Card,Pune,Male,42,2,3,63,164.78,2023-01,35-44
3776,TXN1005764,Grocery,62.8,2023-03-17,UPI,Hyderabad,Female,45,4,2,559,251.2,2023-03,45-54
6597,TXN1005765,Grocery,56.22,2023-08-29,Wallet,Pune,Female,58,3,1,489,168.66,2023-08,55-70
3707,TXN1005766,Electronics,43.19,2024-06-22,UPI,Chennai,Male,36,2,1,191,86.38,2024-06,35-44
3949,TXN1005767,Beauty,31.36,2024-06-01,UPI,Pune,Male,50,5,1,212,156.8,2024-06,45-54
5635,TXN1005768,Fashion,4.86,2023-03-05,Cash,Delhi,Male,62,2,3,281,9.72,2023-03,55-70
6581,TXN1005769,Home,96.62,2023-02-13,UPI,Pune,Female,34,3,2,437,289.86,2023-02,25-34
3972,TXN1005770,Sports,33.36,2024-04-23,Wallet,Delhi,Male,44,2,2,251,66.72,2024-04,35-44
2662,TXN1005771,Electronics,35.76,2023-09-20,Card,Bengaluru,Male,52,3,1,467,107.28,2023-09,45-54
4913,TXN1005772,Home,31.71,2024-08-01,Cash,Chennai,Female,60,1,1,151,31.71,2024-08,55-70
291,TXN1005773,Electronics,67.86,2023-08-06,Wallet,Hyderabad,Male,60,4,1,512,271.44,2023-08,55-70
5911,TXN1005774,Fashion,78.74,2023-09-22,Card,Pune,Female,39,1,1,465,78.74,2023-09,35-44
11297,TXN1005775,Beauty,37.1,2023-06-10,Wallet,Pune,Female,26,1,1,569,37.1,2023-06,25-34
4776,TXN1005776,Electronics,57.7,2023-07-14,Wallet,Delhi,Male,24,5,1,535,288.5,2023-07,18-24
1300,TXN1005777,Sports,38.89,2024-05-30,Cash,Pune,Female,21,1,1,214,38.89,2024-05,18-24
8485,TXN1005778,Fashion,96.75,2023-12-11,UPI,Mumbai,Female,43,2,2,385,193.5,2023-12,35-44
1523,TXN1005779,Grocery,71.93,2024-04-26,Card,Pune,Female,42,3,2,248,215.79000000000002,2024-04,35-44
2324,TXN1005780,Electronics,9.24,2023-02-27,Card,Pune,Female,31,3,2,53,27.72,2023-02,25-34
1759,TXN1005781,Fashion,76.88,2024-01-26,Cash,Hyderabad,Female,41,4,1,339,307.52,2024-01,35-44
10604,TXN1005782,Fashion,60.44,2023-12-01,Card,Delhi,Female,54,1,3,73,60.44,2023-12,45-54
11776,TXN1005783,Grocery,29.54,2024-10-26,UPI,Pune,Female,20,2,3,65,59.08,2024-10,18-24
6836,TXN1005784,Fashion,26.51,2023-11-06,Cash,Bengaluru,Female,31,3,3,254,79.53,2023-11,25-34
7412,TXN1005785,Electronics,89.83,2023-03-17,Cash,Chennai,Female,54,1,1,654,89.83,2023-03,45-54
7746,TXN1005786,Sports,93.56,2024-05-23,UPI,Mumbai,Female,30,1,1,221,93.56,2024-05,25-34
7324,TXN1005787,Grocery,62.75,2023-04-20,Wallet,Hyderabad,Male,48,4,1,620,251.0,2023-04,45-54
6530,TXN1005788,Fashion,37.62,2024-10-25,Wallet,Mumbai,Male,59,5,3,66,188.1,2024-10,55-70
11841,TXN1005789,Home,30.22,2023-10-07,Card,Bengaluru,Male,34,4,2,126,120.88,2023-10,25-34
8798,TXN1005790,Home,31.17,2024-07-26,UPI,Delhi,Male,23,5,2,157,155.85000000000002,2024-07,18-24
1062,TXN1005791,Beauty,43.98,2024-04-23,Cash,Pune,Female,32,5,1,251,219.89999999999998,2024-04,25-34
4704,TXN1005792,Sports,107.09,2023-12-06,Wallet,Bengaluru,Male,52,5,2,106,535.45,2023-12,45-54
11695,TXN1005793,Grocery,13.13,2024-03-02,Wallet,Hyderabad,Male,33,4,2,303,52.52,2024-03,25-34
4844,TXN1005794,Grocery,56.58,2023-05-14,Cash,Chennai,Female,66,1,2,39,56.58,2023-05,55-70
2449,TXN1005795,Home,44.29,2023-02-24,Card,Pune,Female,24,4,1,675,177.16,2023-02,18-24
10422,TXN1005796,Electronics,72.79,2024-07-13,Wallet,Mumbai,Male,42,5,1,170,363.95000000000005,2024-07,35-44
7477,TXN1005797,Home,25.27,2024-11-30,Card,Mumbai,Female,67,3,1,30,75.81,2024-11,55-70
6751,TXN1005798,Electronics,48.07,2024-09-21,Card,Delhi,Male,57,2,3,100,96.14,2024-09,55-70
5042,TXN1005799,Sports,92.35,2023-08-11,Cash,Bengaluru,Male,21,5,2,507,461.75,2023-08,18-24
1493,TXN1005800,Home,63.21,2023-09-19,Cash,Hyderabad,Male,32,4,2,137,252.84,2023-09,25-34
4608,TXN1005801,Fashion,39.61,2023-09-20,Cash,Pune,Female,20,4,3,93,158.44,2023-09,18-24
5250,TXN1005802,Grocery,29.0,2024-05-27,UPI,Hyderabad,Male,68,5,1,217,145.0,2024-05,55-70
11175,TXN1005803,Sports,123.28,2024-03-31,Wallet,Bengaluru,Male,59,1,3,110,123.28,2024-03,55-70
3688,TXN1005804,Home,18.94,2024-08-04,Card,Chennai,Male,31,3,2,148,56.82000000000001,2024-08,25-34
1791,TXN1005805,Beauty,133.91,2024-11-20,Card,Delhi,Female,42,4,3,40,535.64,2024-11,35-44
5131,TXN1005806,Beauty,62.09,2023-10-14,Card,Hyderabad,Male,41,3,1,443,186.27,2023-10,35-44
11965,TXN1005807,Electronics,51.38,2024-04-28,UPI,Hyderabad,Male,60,2,2,246,102.76,2024-04,55-70
5787,TXN1005808,Electronics,105.78,2024-01-01,UPI,Hyderabad,Male,23,3,1,364,317.34000000000003,2024-01,18-24
4550,TXN1005809,Grocery,108.82,2024-11-27,Card,Bengaluru,Female,45,5,2,33,544.0999999999999,2024-11,45-54
8003,TXN1005810,Home,59.08,2023-09-16,Cash,Mumbai,Male,56,4,1,471,236.32,2023-09,55-70
7786,TXN1005811,Fashion,74.42,2023-05-17,Wallet,Hyderabad,Female,65,5,2,239,372.1,2023-05,55-70
3592,TXN1005812,Grocery,22.75,2023-10-04,UPI,Delhi,Female,36,3,1,453,68.25,2023-10,35-44
11615,TXN1005813,Sports,48.25,2024-03-27,UPI,Bengaluru,Female,36,1,1,278,48.25,2024-03,35-44
7116,TXN1005814,Electronics,34.27,2024-11-26,Wallet,Chennai,Female,52,1,2,34,34.27,2024-11,45-54
692,TXN1005815,Home,124.55,2024-08-28,UPI,Mumbai,Male,49,1,1,124,124.55,2024-08,45-54
4891,TXN1005816,Fashion,117.19,2023-01-14,Cash,Mumbai,Female,66,4,1,716,468.76,2023-01,55-70
11075,TXN1005817,Grocery,23.2,2024-01-07,Cash,Chennai,Male,29,4,2,50,92.8,2024-01,25-34
4721,TXN1005818,Electronics,22.01,2023-04-27,Card,Mumbai,Female,38,1,1,613,22.01,2023-04,35-44
6814,TXN1005819,Home,49.9,2023-09-22,Cash,Hyderabad,Male,41,4,4,129,199.6,2023-09,35-44
7352,TXN1005820,Home,136.88,2024-11-20,UPI,Hyderabad,Female,45,4,1,40,547.52,2024-11,45-54
8453,TXN1005821,Grocery,41.22,2024-12-19,Card,Chennai,Female,25,4,1,11,164.88,2024-12,25-34
10468,TXN1005822,Fashion,195.47,2023-04-23,Cash,Chennai,Female,26,3,1,617,586.41,2023-04,25-34
1791,TXN1005823,Fashion,19.43,2023-04-13,UPI,Delhi,Male,44,3,3,40,58.29,2023-04,35-44
6201,TXN1005824,Grocery,33.28,2024-05-23,Card,Bengaluru,Male,22,1,1,221,33.28,2024-05,18-24
6401,TXN1005825,Fashion,22.64,2023-10-27,Wallet,Pune,Male,42,5,2,184,113.2,2023-10,35-44
1829,TXN1005826,Grocery,59.73,2023-11-12,UPI,Hyderabad,Female,26,4,1,414,238.92,2023-11,25-34
8083,TXN1005827,Beauty,40.46,2024-09-29,Card,Bengaluru,Male,19,4,2,92,161.84,2024-09,18-24
1418,TXN1005828,Home,129.19,2024-11-03,Wallet,Bengaluru,Female,40,5,2,57,645.95,2024-11,35-44
5475,TXN1005829,Electronics,38.03,2024-10-19,UPI,Mumbai,Female,22,5,2,72,190.15,2024-10,18-24
3963,TXN1005830,Home,94.71,2024-07-25,Wallet,Chennai,Male,52,2,3,158,189.42,2024-07,45-54
1860,TXN1005831,Grocery,23.82,2024-12-16,Card,Mumbai,Male,47,2,1,14,47.64,2024-12,45-54
